"ParkName","UnitCode","ParkType","Region","State","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,6,"61,422","1,057","580,847","1,057","0","0","0","0","3,245","1,206","10,103","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,"434,107","10,855","5,403,121","260,520","0","0","0","0","19,174","16,099","94,723"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,7,"64,849","1,230","930,548","1,230","0","0","0","0","3,667","1,787","19,674","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,"434,107","10,855","5,403,121","260,520","0","0","0","0","19,174","16,099","94,723"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,8,"52,469","1,428","768,944","1,428","0","0","0","0","4,058","1,692","20,079","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,"434,107","10,855","5,403,121","260,520","0","0","0","0","19,174","16,099","94,723"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,9,"42,447","1,359","676,220","1,359","0","0","0","0","2,604","1,440","20,916","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,"434,107","10,855","5,403,121","260,520","0","0","0","0","19,174","16,099","94,723"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,10,"28,700","1,082","443,401","1,082","0","0","0","0","1,842","1,170","7,601","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,"434,107","10,855","5,403,121","260,520","0","0","0","0","19,174","16,099","94,723"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,11,"22,204","705","271,270","705","0","0","0","0","127","657","4,086","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2005,"434,107","10,855","5,403,121","260,520","0","0","0","0","19,174","16,099","94,723"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,1,"16,009","552","98,584","552","0","0","0","0","9","657","2,129","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,2,"22,396","668","93,277","668","0","0","0","0","48","765","171","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,3,"30,129","517","150,001","517","0","0","0","0","254","878","2,444","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,4,"35,366","994","360,337","994","0","0","0","0","1,135","1,350","5,396","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,5,"32,466","858","436,756","858","0","0","0","0","2,034","1,859","5,580","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,6,"39,562","1,105","531,227","1,105","0","0","0","0","2,334","1,089","6,512","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,7,"50,276","2,115","651,094","2,115","0","0","0","0","3,105","6,498","19,431","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,8,"51,456","4,385","821,967","4,385","0","0","0","0","3,644","10,787","33,228","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,9,"36,954","6,258","473,905","6,258","0","0","0","0","3,037","16,826","36,113","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,10,"23,665","3,404","325,529","3,404","0","0","0","0","1,266","8,717","21,677","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,11,"21,689","3,860","252,335","3,860","0","0","0","0","609","10,715","11,232","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,12,"15,288","1,887","142,168","1,887","0","0","0","0","217","3,515","2,799","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2006,"375,256","26,603","4,337,180","638,472","0","0","0","0","17,692","63,656","146,712"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,1,"16,087","1,464","113,553","1,464","0","0","0","0","183","2,723","4,181","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,2,"23,541","785","117,589","785","0","0","0","0","200","1,260","617","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,3,"38,890","767","308,526","767","0","0","0","0","852","1,359","3,155","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,4,"35,241","1,195","347,501","1,195","0","0","0","0","1,320","1,481","3,920","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,5,"30,366","1,103","358,889","1,103","0","0","0","0","2,057","2,610","7,209","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,6,"37,646","656","465,218","656","0","0","0","0","1,979","1,080","6,705","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,7,"43,741","1,335","554,573","1,335","0","0","0","0","2,914","2,016","17,042","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,8,"43,895","1,424","566,655","1,424","0","0","0","0","3,926","1,661","13,145","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,9,"36,658","1,324","476,024","1,324","0","0","0","0","2,182","2,030","14,972","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,10,"21,340","1,350","198,589","1,350","0","0","0","0","1,469","2,354","10,436","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,11,"16,468","1,422","159,389","1,422","0","0","0","0","594","2,786","3,479","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,12,"16,933","1,424","152,990","1,424","0","0","0","0","125","1,710","2,930","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2007,"360,806","14,249","3,819,496","341,976","0","0","0","0","17,801","23,070","87,791"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,1,"13,861","582","62,609","582","0","0","0","0","138","1,314","149","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,2,"19,698","579","56,981","579","0","0","0","0","31","1,008","374","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,3,"30,885","562","110,508","562","0","0","0","0","3","1,206","720","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,4,"29,361","53","303,697","53","0","0","0","0","1,046","176","3,276","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,5,"22,006","778","197,526","778","0","0","0","0","1,809","2,138","1,868","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,6,"36,709","686","463,326","686","0","0","0","0","1,992","986","2,498","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,7,"46,116","910","612,968","910","0","0","0","0","3,231","986","2,331","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,8,"46,593","924","647,833","924","0","0","0","0","3,951","1,197","2,493","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,9,"30,425","1,026","393,503","1,026","0","0","0","0","2,249","1,386","2,574","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,10,"23,139","862","241,151","862","0","0","0","0","1,322","1,409","1,913","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,11,"18,847","880","191,276","880","0","0","0","0","964","1,247","405","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,12,"14,537","889","111,689","889","0","0","0","0","213","3,767","72","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2008,"332,177","8,731","3,393,067","209,544","0","0","0","0","16,949","16,820","18,673"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,1,"17,352","1,452","65,720","1,452","0","0","0","0","0","5,913","468","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,2,"24,320","912","146,624","912","0","0","0","0","303","1,643","144","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,3,"35,244","715","204,923","715","0","0","0","0","807","981","369","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,4,"36,596","853","300,894","853","0","0","0","0","1,522","972","743","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,5,"39,758","1,358","532,601","1,358","0","0","0","0","2,435","1,211","1,265","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,6,"29,663","1,261","284,993","1,261","0","0","0","0","2,301","1,445","1,548","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,7,"42,749","1,742","531,848","1,742","0","0","0","0","3,608","945","2,016","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,8,"46,835","1,401","640,436","1,401","0","0","0","0","4,113","1,143","2,957","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,9,"29,820","1,388","337,769","1,388","0","0","0","0","2,946","1,409","2,048","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,10,"19,619","1,128","180,896","1,128","0","0","0","0","1,789","1,256","2,867","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,11,"14,275","1,004","77,372","1,004","0","0","0","0","124","1,611","1,877","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,12,"12,514","174","47,345","174","0","0","0","0","249","500","135","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2009,"348,745","13,388","3,351,421","321,312","0","0","0","0","20,197","19,029","16,437"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,1,"19,213","707","61,937","707","0","0","0","0","140","1,481","585","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,2,"23,044","649","87,278","649","0","0","0","0","239","635","171","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,3,"24,377","691","160,966","691","0","0","0","0","1,093","1,382","671","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,4,"22,903","688","173,916","688","0","0","0","0","1,180","869","545","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,5,"26,806","910","203,855","910","0","0","0","0","2,089","806","1,305","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,6,"27,992","834","263,382","834","0","0","0","0","2,223","1,265","1,593","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,7,"29,118","1,513","164,707","1,513","0","0","0","0","10,228","1,350","4,721","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,8,"32,454","951","310,012","951","0","0","0","0","3,671","1,656","2,561","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,9,"22,813","1,179","138,164","1,179","0","0","0","0","7,845","1,161","2,696","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,10,"16,520","947","101,855","947","0","0","0","0","4,948","1,143","3,920","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,11,"19,691","901","107,034","901","0","0","0","0","3,239","1,616","2,633","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,12,"12,584","701","53,446","701","0","0","0","0","176","774","1,112","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2010,"277,515","10,671","1,826,552","256,104","0","0","0","0","37,071","14,138","22,513"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,1,"14,343","628","50,850","628","0","0","0","0","204","689","446","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,2,"5,384","429","34,967","429","0","0","0","0","249","783","392","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,3,"16,432","580","37,892","580","0","0","0","0","2,547","1,211","842","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,4,"24,939","808","170,618","808","0","0","0","0","1,809","792","608","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,5,"20,563","828","110,409","828","0","0","0","0","1,244","639","491","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,6,"27,136","1,407","180,023","1,407","0","0","0","0","1,780","941","3,362","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,7,"38,637","1,045","344,675","1,045","0","0","0","0","3,166","1,521","6,390","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,8,"30,872","705","297,918","705","0","0","0","0","3,519","797","5,594","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,9,"21,264","1,216","172,907","1,216","0","0","0","0","3,158","900","3,866","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,10,"19,337","801","163,704","801","0","0","0","0","3,216","1,431","3,512","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,11,"11,667","224","45,410","224","0","0","0","0","811","509","1,049","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,12,"12,182","385","51,605","385","0","0","0","0","1,128","725","601","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2011,"242,756","9,056","1,660,978","217,344","0","0","0","0","22,831","10,938","27,153"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,1,"15,786","531","57,398","531","0","0","0","0","229","756","490","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,2,"17,918","317","95,889","317","0","0","0","0","353","450","594","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,3,"20,902","430","113,238","430","0","0","0","0","841","918","1,116","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,4,"19,663","348","140,120","348","0","0","0","0","1,080","608","2,146","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,5,"24,524","339","211,846","339","0","0","0","0","1,678","590","1,894","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,6,"29,404","369","284,081","369","0","0","0","0","2,803","544","1,701","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,7,"36,269","670","347,567","670","0","0","0","0","3,772","1,256","3,388","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,8,"33,227","493","334,878","493","0","0","0","0","3,624","940","3,614","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,9,"24,867","450","246,438","450","0","0","0","0","2,540","644","1,534","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,10,"19,904","528","187,384","528","0","0","0","0","1,605","1,094","2,830","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,11,"4,999","400","101,952","400","0","0","0","0","985","540","1,404","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,12,"2,131","266","33,264","266","0","0","0","0","275","410","104","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2012,"249,594","5,141","2,154,055","123,384","0","0","0","0","19,785","8,750","20,815"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,1,"12,800","61","39,200","61","0","0","0","0","370","148","158","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,2,"10,671","407","61,246","407","0","0","0","0","261","454","482","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,3,"15,541","474","100,401","474","0","0","0","0","1,622","603","1,282","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,4,"18,927","686","163,646","686","0","0","0","0","1,366","1,134","1,264","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,5,"21,009","443","184,877","443","0","0","0","0","1,910","585","1,287","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,6,"24,797","569","197,878","569","0","0","0","0","2,776","770","4,648","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,7,"27,997","730","220,785","730","0","0","0","0","3,535","1,314","5,544","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,8,"26,273","980","264,736","980","0","0","0","0","3,803","702","7,893","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,9,"18,851","520","136,689","520","0","0","0","0","2,887","508","1,053","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
